<DTYYYYMMDD>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210622;123000;1.18927;1.18935;1.18820;1.18844;1124
20210622;124500;1.18842;1.18883;1.18809;1.18836;920
20210622;130000;1.18836;1.18915;1.18836;1.18907;930
20210622;131500;1.18908;1.18918;1.18880;1.18895;633
20210622;133000;1.18896;1.18943;1.18883;1.18926;681
20210622;134500;1.18927;1.18970;1.18923;1.18934;738
20210622;140000;1.18935;1.18988;1.18913;1.18978;739
20210622;141500;1.18978;1.18981;1.18933;1.18974;698
20210622;143000;1.18974;1.18989;1.18951;1.18984;635
20210622;144500;1.18984;1.19027;1.18931;1.18940;781
20210622;150000;1.18940;1.18968;1.18921;1.18944;915
20210622;151500;1.18943;1.18978;1.18894;1.18897;1051
20210622;153000;1.18896;1.18921;1.18821;1.18848;1226
20210622;154500;1.18848;1.18938;1.18832;1.18929;927
20210622;160000;1.18929;1.19073;1.18901;1.19063;1357
20210622;161500;1.19062;1.19104;1.19045;1.19091;1056
20210622;163000;1.19091;1.19096;1.18994;1.19026;1489
20210622;164500;1.19025;1.19078;1.18967;1.19037;1687
20210622;170000;1.19037;1.19079;1.18979;1.19053;1648
20210622;171500;1.19053;1.19091;1.19048;1.19062;1098
20210622;173000;1.19063;1.19102;1.19010;1.19046;1053
20210622;174500;1.19045;1.19062;1.18962;1.18993;1574
20210622;180000;1.18993;1.19079;1.18974;1.19077;1290
20210622;181500;1.19077;1.19080;1.19026;1.19032;929
20210622;183000;1.19028;1.19068;1.19008;1.19063;826
20210622;184500;1.19064;1.19120;1.19056;1.19101;783
20210622;190000;1.19099;1.19117;1.19079;1.19089;692
20210622;191500;1.19088;1.19299;1.19072;1.19291;1134
20210622;193000;1.19290;1.19419;1.19234;1.19341;1294
20210622;194500;1.19342;1.19370;1.19317;1.19345;908
20210622;200000;1.19348;1.19372;1.19317;1.19329;842
20210622;201500;1.19331;1.19371;1.19320;1.19350;747
20210622;203000;1.19349;1.19385;1.19337;1.19350;599
20210622;204500;1.19349;1.19367;1.19321;1.19348;602
20210622;210000;1.19349;1.19398;1.19343;1.19397;752
20210622;211500;1.19396;1.19396;1.19352;1.19394;584
20210622;213000;1.19394;1.19457;1.19374;1.19419;910
20210622;214500;1.19418;1.19420;1.19352;1.19354;921
20210622;220000;1.19355;1.19525;1.19355;1.19485;1219
20210622;221500;1.19487;1.19502;1.19457;1.19476;725
20210622;223000;1.19475;1.19483;1.19453;1.19462;633
20210622;224500;1.19464;1.19483;1.19402;1.19414;710
20210622;230000;1.19412;1.19423;1.19381;1.19401;546
20210622;231500;1.19401;1.19417;1.19388;1.19389;247
20210622;233000;1.19390;1.19408;1.19382;1.19404;242
20210622;234500;1.19404;1.19423;1.19388;1.19413;372
20210623;000000;1.19376;1.19389;1.19319;1.19372;119
20210623;001500;1.19366;1.19393;1.19366;1.19387;72
20210623;003000;1.19387;1.19405;1.19387;1.19392;98
20210623;004500;1.19394;1.19402;1.19387;1.19396;97
20210623;010000;1.19396;1.19430;1.19396;1.19416;213
20210623;011500;1.19416;1.19424;1.19409;1.19411;249
20210623;013000;1.19411;1.19418;1.19397;1.19401;183
20210623;014500;1.19403;1.19409;1.19392;1.19393;186
20210623;020000;1.19393;1.19423;1.19389;1.19417;232
20210623;021500;1.19417;1.19423;1.19389;1.19407;183
20210623;023000;1.19407;1.19423;1.19391;1.19394;238
20210623;024500;1.19394;1.19414;1.19365;1.19365;282
20210623;030000;1.19365;1.19401;1.19361;1.19392;546
20210623;031500;1.19395;1.19395;1.19337;1.19350;385
20210623;033000;1.19349;1.19356;1.19323;1.19324;495
20210623;034500;1.19323;1.19334;1.19299;1.19321;624
20210623;040000;1.19321;1.19346;1.19314;1.19320;921
20210623;041500;1.19320;1.19343;1.19305;1.19319;553
20210623;043000;1.19319;1.19326;1.19270;1.19285;730
20210623;044500;1.19285;1.19288;1.19234;1.19241;635
20210623;050000;1.19243;1.19251;1.19234;1.19236;574
20210623;051500;1.19236;1.19247;1.19204;1.19225;460
20210623;053000;1.19226;1.19247;1.19216;1.19224;883
20210623;054500;1.19224;1.19244;1.19210;1.19244;651
20210623;060000;1.19244;1.19274;1.19242;1.19256;474
20210623;061500;1.19256;1.19258;1.19237;1.19243;350
20210623;063000;1.19243;1.19244;1.19213;1.19233;295
20210623;064500;1.19233;1.19241;1.19223;1.19225;322
20210623;070000;1.19225;1.19229;1.19193;1.19193;267
20210623;071500;1.19192;1.19215;1.19192;1.19203;252
20210623;073000;1.19203;1.19216;1.19201;1.19215;215
20210623;074500;1.19216;1.19230;1.19191;1.19193;229
20210623;080000;1.19193;1.19203;1.19180;1.19181;413
20210623;081500;1.19180;1.19194;1.19171;1.19173;356
20210623;083000;1.19172;1.19198;1.19160;1.19193;377
20210623;084500;1.19195;1.19290;1.19193;1.19266;521
20210623;090000;1.19265;1.19298;1.19254;1.19273;994
20210623;091500;1.19270;1.19288;1.19222;1.19269;923
20210623;093000;1.19267;1.19371;1.19266;1.19370;906
20210623;094500;1.19370;1.19370;1.19241;1.19275;1263
20210623;100000;1.19276;1.19316;1.19207;1.19211;1590
20210623;101500;1.19211;1.19262;1.19116;1.19245;1520
20210623;103000;1.19285;1.19370;1.19285;1.19341;1522
20210623;104500;1.19341;1.19388;1.19298;1.19382;920
20210623;110000;1.19381;1.19452;1.19372;1.19404;1194
20210623;111500;1.19404;1.19457;1.19383;1.19407;1014
20210623;113000;1.19408;1.19448;1.19355;1.19363;1077
20210623;114500;1.19364;1.19407;1.19326;1.19327;898
20210623;120000;1.19327;1.19369;1.19324;1.19363;842
20210623;121500;1.19363;1.19412;1.19363;1.19390;852
20210623;123000;1.19393;1.19394;1.19341;1.19370;736
20210623;124500;1.19370;1.19407;1.19370;1.19407;712
20210623;130000;1.19407;1.19419;1.19365;1.19385;769
20210623;131500;1.19385;1.19484;1.19385;1.19463;922
20210623;133000;1.19462;1.19497;1.19443;1.19476;671
20210623;134500;1.19476;1.19496;1.19417;1.19432;732
20210623;140000;1.19432;1.19460;1.19401;1.19431;907
20210623;141500;1.19430;1.19445;1.19389;1.19423;688
20210623;143000;1.19423;1.19519;1.19401;1.19504;1136
20210623;144500;1.19505;1.19508;1.19406;1.19410;1283
20210623;150000;1.19411;1.19535;1.19401;1.19511;1216
20210623;151500;1.19510;1.19552;1.19494;1.19524;994
20210623;153000;1.19523;1.19537;1.19455;1.19487;1064
20210623;154500;1.19487;1.19547;1.19466;1.19538;943
20210623;160000;1.19535;1.19567;1.19493;1.19518;1169
20210623;161500;1.19519;1.19566;1.19508;1.19557;1178
20210623;163000;1.19554;1.19608;1.19537;1.19591;1442
20210623;164500;1.19591;1.19703;1.19580;1.19697;1636
20210623;170000;1.19698;1.19698;1.19607;1.19621;1182
20210623;171500;1.19621;1.19669;1.19571;1.19588;1188
20210623;173000;1.19587;1.19637;1.19552;1.19554;1101
20210623;174500;1.19553;1.19570;1.19470;1.19471;1420
20210623;180000;1.19471;1.19493;1.19432;1.19468;1272
20210623;181500;1.19468;1.19478;1.19428;1.19459;758
20210623;183000;1.19459;1.19485;1.19430;1.19467;807
20210623;184500;1.19467;1.19508;1.19456;1.19498;789
20210623;190000;1.19499;1.19501;1.19425;1.19471;698
20210623;191500;1.19471;1.19474;1.19434;1.19436;643
20210623;193000;1.19436;1.19443;1.19345;1.19401;1086
20210623;194500;1.19402;1.19413;1.19343;1.19357;839
20210623;200000;1.19356;1.19363;1.19287;1.19289;986
20210623;201500;1.19289;1.19347;1.19287;1.19342;628
20210623;203000;1.19342;1.19366;1.19335;1.19357;474
20210623;204500;1.19357;1.19384;1.19357;1.19373;435
20210623;210000;1.19372;1.19378;1.19329;1.19334;464
20210623;211500;1.19334;1.19353;1.19322;1.19350;334
20210623;213000;1.19350;1.19351;1.19304;1.19327;514
20210623;214500;1.19327;1.19342;1.19287;1.19292;451
20210623;220000;1.19293;1.19296;1.19249;1.19253;439
20210623;221500;1.19253;1.19266;1.19238;1.19245;452
20210623;223000;1.19245;1.19247;1.19215;1.19230;430
20210623;224500;1.19228;1.19248;1.19195;1.19242;592
20210623;230000;1.19241;1.19269;1.19209;1.19217;531
20210623;231500;1.19217;1.19260;1.19216;1.19255;267
20210623;233000;1.19255;1.19276;1.19255;1.19273;200
20210623;234500;1.19274;1.19289;1.19253;1.19258;450
20210624;000000;1.19254;1.19264;1.19251;1.19259;58
20210624;001500;1.19257;1.19263;1.19241;1.19262;83
20210624;003000;1.19276;1.19279;1.19251;1.19264;120
20210624;004500;1.19265;1.19283;1.19263;1.19276;161
20210624;010000;1.19275;1.19326;1.19270;1.19318;201
20210624;011500;1.19318;1.19329;1.19306;1.19328;130
20210624;013000;1.19328;1.19331;1.19299;1.19309;283
20210624;014500;1.19309;1.19326;1.19306;1.19315;255
20210624;020000;1.19315;1.19317;1.19289;1.19290;228
20210624;021500;1.19290;1.19300;1.19284;1.19286;185
20210624;023000;1.19286;1.19286;1.19263;1.19270;282
20210624;024500;1.19270;1.19310;1.19270;1.19297;276
20210624;030000;1.19298;1.19321;1.19274;1.19301;572
20210624;031500;1.19301;1.19323;1.19294;1.19299;468
20210624;033000;1.19299;1.19307;1.19286;1.19294;479
20210624;034500;1.19292;1.19332;1.19284;1.19309;695
20210624;040000;1.19309;1.19325;1.19270;1.19275;653
20210624;041500;1.19275;1.19307;1.19268;1.19284;506
20210624;043000;1.19284;1.19285;1.19192;1.19232;812
20210624;044500;1.19233;1.19273;1.19224;1.19267;856
20210624;050000;1.19266;1.19283;1.19236;1.19241;946
20210624;051500;1.19241;1.19243;1.19207;1.19234;473
20210624;053000;1.19234;1.19250;1.19223;1.19245;668
20210624;054500;1.19244;1.19264;1.19225;1.19259;487
20210624;060000;1.19261;1.19263;1.19236;1.19246;371
20210624;061500;1.19246;1.19254;1.19236;1.19246;424
20210624;063000;1.19246;1.19246;1.19225;1.19235;281
20210624;064500;1.19235;1.19235;1.19208;1.19214;335
20210624;070000;1.19214;1.19243;1.19214;1.19241;320
20210624;071500;1.19244;1.19250;1.19236;1.19239;273
20210624;073000;1.19239;1.19256;1.19231;1.19244;342
20210624;074500;1.19244;1.19260;1.19235;1.19239;407
20210624;080000;1.19240;1.19260;1.19229;1.19250;328
20210624;081500;1.19251;1.19255;1.19233;1.19235;302
20210624;083000;1.19235;1.19241;1.19210;1.19235;632
20210624;084500;1.19235;1.19260;1.19215;1.19231;585
20210624;090000;1.19228;1.19297;1.19175;1.19278;1061
20210624;091500;1.19278;1.19339;1.19258;1.19328;1030
20210624;093000;1.19328;1.19357;1.19294;1.19337;775
20210624;094500;1.19337;1.19384;1.19301;1.19342;868
20210624;100000;1.19341;1.19398;1.19322;1.19383;1231
20210624;101500;1.19381;1.19395;1.19350;1.19374;903
20210624;103000;1.19374;1.19432;1.19357;1.19388;991
20210624;104500;1.19388;1.19395;1.19287;1.19323;1067
20210624;110000;1.19320;1.19356;1.19265;1.19311;1139
20210624;111500;1.19311;1.19401;1.19310;1.19385;910
20210624;113000;1.19385;1.19394;1.19295;1.19321;942
20210624;114500;1.19321;1.19333;1.19250;1.19254;702
20210624;120000;1.19253;1.19290;1.19251;1.19289;746
20210624;121500;1.19289;1.19304;1.19268;1.19275;674
20210624;123000;1.19277;1.19393;1.19271;1.19393;835
20210624;124500;1.19393;1.19454;1.19393;1.19434;855
20210624;130000;1.19434;1.19448;1.19411;1.19425;645
20210624;131500;1.19425;1.19473;1.19422;1.19441;782
20210624;133000;1.19440;1.19495;1.19440;1.19452;730
20210624;134500;1.19452;1.19473;1.19426;1.19445;743
20210624;140000;1.19445;1.19476;1.19403;1.19451;1932
20210624;141500;1.19452;1.19457;1.19345;1.19363;870
20210624;143000;1.19365;1.19402;1.19347;1.19391;861
20210624;144500;1.19392;1.19424;1.19349;1.19362;938
20210624;150000;1.19363;1.19390;1.19316;1.19355;1027
20210624;151500;1.19355;1.19452;1.19354;1.19419;921
20210624;153000;1.19419;1.19503;1.19415;1.19467;1523
20210624;154500;1.19467;1.19563;1.19446;1.19543;1364
20210624;160000;1.19546;1.19561;1.19490;1.19507;1090
20210624;161500;1.19507;1.19529;1.19414;1.19420;1099
20210624;163000;1.19420;1.19515;1.19407;1.19484;1401
20210624;164500;1.19484;1.19515;1.19447;1.19501;1283
20210624;170000;1.19501;1.19501;1.19424;1.19435;1131
20210624;171500;1.19436;1.19473;1.19410;1.19417;860
20210624;173000;1.19417;1.19434;1.19284;1.19286;1101
20210624;174500;1.19287;1.19287;1.19200;1.19261;1544
20210624;180000;1.19262;1.19337;1.19252;1.19325;1065
20210624;181500;1.19325;1.19327;1.19259;1.19301;911
20210624;183000;1.19301;1.19332;1.19286;1.19315;772
20210624;184500;1.19315;1.19340;1.19262;1.19266;613
20210624;190000;1.19267;1.19281;1.19247;1.19277;526
20210624;191500;1.19278;1.19328;1.19264;1.19313;657
20210624;193000;1.19313;1.19334;1.19311;1.19330;659
20210624;194500;1.19331;1.19334;1.19263;1.19268;882
20210624;200000;1.19268;1.19328;1.19268;1.19327;738
20210624;201500;1.19327;1.19333;1.19301;1.19313;467
20210624;203000;1.19314;1.19315;1.19272;1.19289;502
20210624;204500;1.19289;1.19304;1.19265;1.19267;604
20210624;210000;1.19268;1.19339;1.19267;1.19313;945
20210624;211500;1.19313;1.19328;1.19283;1.19299;575
20210624;213000;1.19299;1.19309;1.19289;1.19296;387
20210624;214500;1.19296;1.19337;1.19293;1.19306;424
20210624;220000;1.19305;1.19353;1.19304;1.19353;475
20210624;221500;1.19353;1.19353;1.19305;1.19339;512
20210624;223000;1.19340;1.19340;1.19321;1.19328;522
20210624;224500;1.19328;1.19335;1.19311;1.19327;436
20210624;230000;1.19328;1.19353;1.19318;1.19335;344
20210624;231500;1.19335;1.19340;1.19321;1.19323;258
20210624;233000;1.19323;1.19338;1.19311;1.19320;308
20210624;234500;1.19322;1.19326;1.19307;1.19315;394
20210625;000000;1.19315;1.19315;1.19296;1.19308;74
20210625;001500;1.19308;1.19315;1.19301;1.19301;62
20210625;003000;1.19300;1.19314;1.19293;1.19304;92
20210625;004500;1.19308;1.19310;1.19291;1.19295;106
20210625;010000;1.19301;1.19321;1.19295;1.19318;307
20210625;011500;1.19318;1.19327;1.19312;1.19325;216
20210625;013000;1.19324;1.19329;1.19309;1.19315;336
20210625;014500;1.19315;1.19323;1.19314;1.19321;189
20210625;020000;1.19321;1.19321;1.19295;1.19300;285
20210625;021500;1.19299;1.19302;1.19281;1.19284;285
20210625;023000;1.19284;1.19299;1.19280;1.19299;148
20210625;024500;1.19299;1.19301;1.19278;1.19279;145
20210625;030000;1.19280;1.19296;1.19269;1.19290;474
20210625;031500;1.19289;1.19312;1.19280;1.19309;447
20210625;033000;1.19308;1.19314;1.19295;1.19305;539
20210625;034500;1.19305;1.19317;1.19296;1.19309;497
20210625;040000;1.19310;1.19382;1.19309;1.19375;556
20210625;041500;1.19375;1.19424;1.19365;1.19420;535
20210625;043000;1.19420;1.19451;1.19415;1.19427;714
20210625;044500;1.19426;1.19433;1.19413;1.19420;608
20210625;050000;1.19420;1.19440;1.19410;1.19437;424
20210625;051500;1.19437;1.19447;1.19424;1.19428;367
20210625;053000;1.19428;1.19428;1.19379;1.19387;356
20210625;054500;1.19387;1.19431;1.19378;1.19397;577
20210625;060000;1.19397;1.19408;1.19379;1.19407;442
20210625;061500;1.19406;1.19417;1.19404;1.19407;380
20210625;063000;1.19408;1.19413;1.19396;1.19408;344
20210625;064500;1.19408;1.19423;1.19400;1.19402;460
20210625;070000;1.19401;1.19406;1.19387;1.19397;293
20210625;071500;1.19397;1.19410;1.19390;1.19399;378
20210625;073000;1.19398;1.19400;1.19380;1.19390;325
20210625;074500;1.19390;1.19391;1.19364;1.19365;163
20210625;080000;1.19365;1.19379;1.19350;1.19350;165
20210625;081500;1.19350;1.19390;1.19348;1.19388;310
20210625;083000;1.19387;1.19407;1.19382;1.19396;333
20210625;084500;1.19396;1.19429;1.19386;1.19409;535
20210625;090000;1.19407;1.19412;1.19358;1.19401;757
20210625;091500;1.19401;1.19442;1.19388;1.19436;695
20210625;093000;1.19436;1.19489;1.19411;1.19484;866
20210625;094500;1.19483;1.19494;1.19437;1.19454;778
20210625;100000;1.19453;1.19472;1.19380;1.19437;1303
20210625;101500;1.19437;1.19441;1.19377;1.19417;1037
20210625;103000;1.19417;1.19460;1.19396;1.19426;736
20210625;104500;1.19426;1.19506;1.19425;1.19479;1055
20210625;110000;1.19479;1.19479;1.19401;1.19416;902
20210625;111500;1.19416;1.19478;1.19406;1.19421;867
20210625;113000;1.19421;1.19440;1.19392;1.19417;686
20210625;114500;1.19417;1.19441;1.19384;1.19431;725
20210625;120000;1.19430;1.19470;1.19404;1.19418;808
20210625;121500;1.19418;1.19432;1.19397;1.19411;716
20210625;123000;1.19411;1.19425;1.19388;1.19397;675
20210625;124500;1.19397;1.19454;1.19397;1.19431;762
20210625;130000;1.19431;1.19438;1.19376;1.19400;658
20210625;131500;1.19399;1.19423;1.19393;1.19416;660
20210625;133000;1.19419;1.19421;1.19396;1.19405;501
20210625;134500;1.19405;1.19461;1.19404;1.19457;547
20210625;140000;1.19456;1.19471;1.19427;1.19429;693
20210625;141500;1.19431;1.19439;1.19399;1.19437;534
20210625;143000;1.19438;1.19478;1.19428;1.19440;669
20210625;144500;1.19440;1.19467;1.19385;1.19413;980
20210625;150000;1.19413;1.19497;1.19413;1.19495;992
20210625;151500;1.19495;1.19540;1.19487;1.19497;982
20210625;153000;1.19497;1.19655;1.19492;1.19541;2279
20210625;154500;1.19541;1.19593;1.19530;1.19578;1450
20210625;160000;1.19579;1.19668;1.19579;1.19663;1324
20210625;161500;1.19664;1.19677;1.19626;1.19650;915
20210625;163000;1.19649;1.19679;1.19609;1.19642;1375
20210625;164500;1.19642;1.19752;1.19638;1.19739;1300
20210625;170000;1.19740;1.19743;1.19614;1.19641;1510
20210625;171500;1.19640;1.19676;1.19618;1.19666;1074
20210625;173000;1.19665;1.19670;1.19600;1.19635;1143
20210625;174500;1.19633;1.19636;1.19497;1.19499;1680
20210625;180000;1.19500;1.19521;1.19413;1.19470;1528
20210625;181500;1.19467;1.19469;1.19417;1.19452;800
20210625;183000;1.19452;1.19468;1.19418;1.19418;657
20210625;184500;1.19418;1.19427;1.19367;1.19398;832
20210625;190000;1.19398;1.19412;1.19372;1.19394;608
20210625;191500;1.19392;1.19401;1.19327;1.19330;548
20210625;193000;1.19331;1.19362;1.19324;1.19361;508
20210625;194500;1.19360;1.19380;1.19354;1.19373;545
20210625;200000;1.19373;1.19377;1.19355;1.19357;537
20210625;201500;1.19358;1.19360;1.19327;1.19331;374
20210625;203000;1.19331;1.19339;1.19294;1.19313;536
20210625;204500;1.19314;1.19351;1.19305;1.19308;422
20210625;210000;1.19308;1.19321;1.19294;1.19308;395
20210625;211500;1.19308;1.19309;1.19269;1.19277;439
20210625;213000;1.19277;1.19301;1.19265;1.19282;322
20210625;214500;1.19284;1.19324;1.19279;1.19313;546
20210625;220000;1.19311;1.19348;1.19308;1.19346;397
20210625;221500;1.19347;1.19366;1.19339;1.19357;243
20210625;223000;1.19357;1.19401;1.19351;1.19401;267
20210625;224500;1.19401;1.19415;1.19385;1.19403;552
20210625;230000;1.19403;1.19425;1.19387;1.19398;396
20210625;231500;1.19398;1.19400;1.19365;1.19374;183
20210625;233000;1.19374;1.19396;1.19372;1.19392;143
20210625;234500;1.19384;1.19391;1.19354;1.19370;176
20210628;000000;1.19316;1.19347;1.19284;1.19306;96
20210628;001500;1.19306;1.19343;1.19306;1.19329;93
20210628;003000;1.19329;1.19351;1.19324;1.19339;103
20210628;004500;1.19338;1.19387;1.19328;1.19361;150
20210628;010000;1.19369;1.19402;1.19355;1.19374;229
20210628;011500;1.19376;1.19392;1.19365;1.19389;132
20210628;013000;1.19389;1.19392;1.19354;1.19364;223
20210628;014500;1.19364;1.19391;1.19357;1.19388;204
20210628;020000;1.19388;1.19403;1.19379;1.19393;199
20210628;021500;1.19393;1.19400;1.19369;1.19383;251
20210628;023000;1.19383;1.19400;1.19373;1.19388;163
20210628;024500;1.19388;1.19421;1.19386;1.19416;277
20210628;030000;1.19416;1.19417;1.19325;1.19334;611
20210628;031500;1.19333;1.19377;1.19333;1.19376;339
20210628;033000;1.19376;1.19376;1.19355;1.19355;323
20210628;034500;1.19353;1.19369;1.19331;1.19368;749
20210628;040000;1.19364;1.19384;1.19353;1.19375;573
20210628;041500;1.19374;1.19374;1.19251;1.19253;736
20210628;043000;1.19253;1.19267;1.19221;1.19237;789
20210628;044500;1.19237;1.19278;1.19230;1.19261;620
20210628;050000;1.19261;1.19262;1.19220;1.19221;633
20210628;051500;1.19221;1.19249;1.19202;1.19241;452
20210628;053000;1.19242;1.19254;1.19229;1.19247;373
20210628;054500;1.19246;1.19257;1.19233;1.19240;431
20210628;060000;1.19239;1.19246;1.19226;1.19235;315
20210628;061500;1.19232;1.19236;1.19211;1.19220;439
20210628;063000;1.19220;1.19248;1.19214;1.19247;330
20210628;064500;1.19247;1.19257;1.19235;1.19250;304
20210628;070000;1.19249;1.19263;1.19239;1.19248;301
20210628;071500;1.19248;1.19261;1.19244;1.19256;238
20210628;073000;1.19256;1.19260;1.19216;1.19216;467
20210628;074500;1.19218;1.19237;1.19218;1.19225;268
20210628;080000;1.19225;1.19246;1.19219;1.19229;392
20210628;081500;1.19230;1.19259;1.19230;1.19258;304
20210628;083000;1.19259;1.19283;1.19256;1.19266;533
20210628;084500;1.19267;1.19287;1.19244;1.19258;366
20210628;090000;1.19259;1.19282;1.19232;1.19267;811
